date,snippet
2016-09-09,"Shares of the cruise operator Carnival rose  percent after the company reported results that were better than analysts were expecting Basketball coaches still rely on whiteboards to make ingame adjustments, resisting the temptation of modern technology The companies are facing pressure from civil rights groups to stay away from the Cleveland convention, given the emergence of Donald J Trump as the probable nominee Up to  percent of current employees in the banking industry may lose their jobs to new technologies in the next  years, according to Citigroup Instead of taking the easy route, Sharp is going to the bidder with the most capabilities, and incentives, to make it profitable and productive SoundClouds amonth service will give users access to millions more songs and allow them to listen offline Game apps show off the graphics ability of Apples new, smaller iPhone and iPad Pro, and some productivity apps are well suited to the devices The move by the Taiwan manufacturing company is intended to strengthen its ties to the iPhone maker, which uses Sharp screens New state laws on gun rights, abortion and discrimination are a bright spot for Republicans But the perceived rewards for the party come with risks An MITled research and product development project is trying to bring clothes into the digital age and make textiles a hightech industry Heres what you need to know to start your day Heres what you need to know at the end of the day Start in late summer Get a sharp knife Arguments can be made for each option, but its impossible to know in advance which will provide better financial returns over time Billions of dollars for schools, highways and housing could be at risk as the Obama administration reviews the states new bathroom law The company reported quarterly sales of , phones, a decline of , from the previous period It did not say how many were its Android model This rappers latest album, The Life of Pablo, has been available only on Tidal, and that streaming service has only now revealed numbers indicating its popularity"
2016-09-10,"Sugar labels on soda bottles will frustrate most people seeking clear information They need to be more readable, with measurements familiar even to children On April , where else would you see a New Yorker go up against a New Yorker for the right to go up against, very possibly, a New Yorker Wednesday Population reaches a record high, how we get our drinking water, and the Great Mistake of  Can Starwood Make a Deal with Anbang  Fintech Boom Said to Threaten Bank Jobs Ms Bolin played Meg Boyd in both the Broadway and film version of the s musical Heres what you need to know at the end of the day"
2016-09-11,"The legal standoff is over, but the iPhone now seems less secure, and legal issues of personal privacy and public security were not hashed out After you have taken the time to mark up an iBook, you can pull out a copy of your highlights and notes for later use Gov Pat McCrory accused critics of a vicious nationwide smear campaign regarding a law ending antidiscrimination protections for lesbian, gay, bisexual and transgender people Cyber experts have done what Apple refused to do Unlock an iPhone for the US Justice Department"
2016-09-12,"The decision to veto an aggressive version of antigay legislation is a welcome dose of levelheadedness Tim Westergren, a cofounder of Pandora, becomes chief executive as the online music company tries to regain its competitive edge Typing on a glass screen is not for everyone, but you can link a portable keyboard to your Android tablet for heavyduty data entry It is unclear what will happen the next time the government tries to force Apple to break into one of its own phones This Aaron Posner play loosely adapts The Seagull and notably breaks the fourth wall with regularity Japanese adults who consumed a beverage containing one or two tablespoons of vinegar every day lost two to four pounds after  weeks, The FBIs announcement that it mysteriously hacked into an iPhone is a public setback for Apple Inc, as consumers suddenly discover they cant keep their most personal information safe Meanwhile, Apple remains in the dark about how to restore th Taiwans Foxconn is planning to overhaul Sharp Corps management including replacing its CEO after a multibilliondollar takeover of the Japanese display maker expected to be announced on Wednesday, the Yomiuri newspaper reported Explaining Valeant  Louis Bacons Charity Says It Was Victim of Fraud  Spotify Expected to Sign  Billion Financing Deal Heres what you need to know to start your day A man who spent more than  hours in a foot sequoia tree in downtown Seattle, tearing off branches and pelting people with pine cones, did damage in the thousands of dollars, experts said The singers new solo album, This Is What the Truth Feels Like, debuted at the top of the Billboard  The music streaming service is about to close on a  billion deal that would double the amount of financing it has raised since its founding a decade ago Apple and Microsoft led tech stocks higher, while energy companies fell along with the price of oil The company lacks information on the method used to break into the iPhone of a gunman in San Bernardino, Calif"
2016-09-13,"Apples iOS  system makes it easy to block  and unblock  contacts who try to call you Brian X Chen of The Times answers readers questions about the new iPhone, which combines a fourinch screen with some features from bigger models Judge Slams FTC for Testimony in Office Depot  Credit Suisse Chief Says Risky Bets Were a Surprise After the Brussels attacks, the GOP frontrunners offered bravado, while Clinton articulated a sensible approach to counterterrorism On social media and in public rallies, civil rights groups, businesses and politicians expressed dismay at the law, which was passed by the Republicancontrolled legislature Honda returns the Civic sedan to its former glory, offering small families a way to live large Heres what you need to know at the end of the day Shareholders of TiVo would receive a combination of cash and stock, sources said, though the exact price was still being negotiated Streaming and vinyl sales surge, but the big moneymaker, CDs, has been gradually abandoned Those moving on from Googles Picasa software can find plenty of other photomanagement programs that support facetagging Apple said it would work with two veteran television executives and the entertainer William on the show, about which it disclosed few details Using plastic instead of dollars encourages consumers to pay more for everyday items than they might otherwise John M Suarez and Will Shortz offer us a new Variety puzzle When the dollar strengthens, sales of iPhones abroad are worth less in American currency, hurting profits and knocking down share prices In the aptly named Garibaldi Blu Hotel, the conspicuous color theme is everywhere, mixed with quirky touches like a lifelike statue of Batman The restaurants Italian owners use a mix of imported goods and local produce to evoke the flavors of their homeland The battle between Apple and the FBI fizzled a bit last week, but the companys return to a scaleddown, cheaper smartphone is something worth discussing Yahoo and the Buyback Mirage  Law Graduate Who Sued Her School Loses at Trial Techs new architecture melds large computing clouds and artificial intelligence to create efficient computing resources and databased businesses Heres what you need to know at the end of the day As Apple battles the FBI over unlocking an iPhone, European governments are pushing for greater access to peoples digital lives This weeks episode imagines Bobby as a creature of pure capitalism Heres what you need to know to start your day Justice Sandra Day OConnor said she had never played video games until a few years ago But now she is using them to teach students valuable civics lessons Why are the two companies spending billions to build offices that look lifted straight from the s The Justice Department said that it had found a way to unlock an iPhone without help from Apple, allowing the agency to withdraw its legal effort to compel the company to assist in a massshooting investigation The Justice Department announcement, in a court filing, ends an immediate legal battle over the San Bernardino shooting case but raises questions about Apples security Technology companies that turn back to their creators have a mixed track record Heres what you need to know at the end of the day"
2016-09-14,"Heres what you need to know at the end of the day, including the latest on the Brussels attacks Scientists hope to use a cellphone app to recruit , women to submit DNA samples to try to identify genes that may be markers for postpartum depression A judge can hold Apple in contempt for refusing to comply with an order to unlock an iPhone, but the threat may be ineffective At a news conference to unveil smaller versions of the iPhone and iPad, Tim Cook, the chief executive, addressed the companys fight with the FBI The issue is complicated, the stakes are high and both sides expect the case will end up in the Supreme Court Speaking in the heart of Silicon Valley, Hillary Clinton called for an intelligence surge to defeat the Islamic State and offered a sharp rebuke to the national security credentials of her Republican presidential rivals The semiconductor chip was a development as momentous as hydrocarbon fuels, electricity and telephones were in earlier eras A measure being considered by Gov Nathan Deal would strengthen legal protections for opponents of samesex marriage Heres what you need to know to start your day A new project seeks to collect, label and pay for mobile sensor data and encourage innovation in many fields Apple is in a courtroom fight with the Justice Department, while Yahoo is contending with a sliding stock price and an activist hedge fund The iPhone case is currently at a halt, which means the debate over privacy will continue Apple does not pay hackers to find and report bugs, which may explain why a third party has offered to help the government break into an iPhone Goldman Banker in Document Leak Case Avoids Prison  Puerto Rico Fights for Chapter  Bankruptcy in Supreme Court David LibenNowell and Tom Pepper reach their own conclusion Now that a third party claims to have cracked the iPhones encryption, Apple may need to revisit how it safeguards its products Heres what you need to know to start your day The longbearded man had been in the sequoia tree downtown since Tuesday morning, creating a national spectacle Corrections appearing in print on Thursday, March ,  Signal, Wickr Me and others use encryption to allow users to privately share photos, make voice calls and send texts and emails The prominence of the case has stimulated people worldwide to try to get into the device, and now the government has to check out their ideas"
2016-09-15,"Heres what you need to know to start your day Heres what you need to know at the end of the day There are multiple ways to follow the first round of the tournament Here are your options Quotation of the Day for Friday, March ,  Some designers and artists have inventive approaches to the standard analog unit If Apples employees refused to help the FBI access the contents of an iPhone used by one of the San Bernardino shooters, their decision would be supported by the Association for Computing Machinery Joel Fagliano makes us declutter The founder of the Altruis collection wanted technology to be beautiful Apples iTunes software cannot play song files that have been moved or deleted, but the program tells you where to look for the lost tracks A sustainablefood advocate on Brazil, period dramas and couture dresses as wall art Closeup Couch , a sculpture from discarded plastic by Cassandra Saulter, is on view in Cold Spring through March  Increasing numbers of harried New Yorkers are gathering to close their eyes and just breathe A region of tightknit traditions with a passion for fine ingredients stands apart as an incubator of quality chefs and innovation Examining virtual reality tech for gamers, mourning Googles viral robots and revisiting the AppleFBI case Readers discuss the security issues raised in the clash between Apple and the government Its unplugged, unscheduled, good clean fun  a lifestyle holiday from our overcommitted, overconnected lives Brett Barakett was shocked to find an online dating profile for his girlfriend Meaghan Jarensky Their fight to remove the fake profile ended up in court The English have long known what most Americans dont that drab walls can bring out the best in a room A New York TimesCBS News Poll on the Apple iPhone Case Clashing restaurants, the High Line versus a run around the reservoir, bottle clubs as opposed to red wine Heartbreak Heres what you need to know to start your day A court hearing set for Tuesday was canceled in the Justice Departments bid to gain access to phone data in the San Bernardino mass shooting inquiry In the NCAA tournament, a successful point shot can elicit an elaborate pantomime involving a bow and arrow The chief executive of Apple, Timothy D Cook, said that the company did not expect to be at odds with the government over iPhone encryption, but that it would not back down As chief executive of Vale, Mr Agnelli helped the Brazilian company become one of the worlds largest mining companies A look at government economic reports, congressional hearings, earnings reports and central banking moves expected in the coming week The New York Times reporters Katie Benner, who covers technology, and Matt Apuzzo, who covers national security, debate the iPhone case as it heads to a hearing Sheri Pym, who is overseeing the case between Apple and the Justice Department, is described as unflappable, even when a plane crashed into her house In December, Samsung agreed to pay Apple  million in damages for infringing part of the design of the iPhone, but it reserved the right to appeal the case William Ackman Bets Again on Valeant, But It Could Still Crumble  Marriott Raises Bid for Starwood There are dazzling colors to wear and French poets and novelists to ponder Hillary Clinton vowed to defeat terrorism and radical jihadism around the world as she awoke on the West Coast to news of the terrorist attacks in Brussels Adopt it, feed it, even name it Youll be paid back in lofty doughs and pungent breads At this new restaurant from a former Blanca chef, sensible minimalism clashes with a grand manner Heres what you need to know to start your day"
2016-09-16,"The company said a ruling on unlocking the phone of a gunman in a mass shooting had to take into account the national debate over data privacy Apples ebooks program for OS X includes tools for making margin notes, highlighting passages and sharing your favorite parts of the story I was adopted, so I dont know much about my family medical history But home DNA testing is changing all that The potential resistance adds a wrinkle to a very public fight over access to an iPhone used by one of the San Bernardino attackers How a yearold personal trainer from Australia became Instagrams biggest fitness star Its time for spring cleaning again, and some apps can help users stay organized while getting their homes in order The lines between fashion and athleticwear are increasingly blurring, and Nike is getting ready to be a major global player in both fields Federal Reserve officials said the economy had improved further, but that global pressures still posed risks Aurlie Bidermann is set to open a second New York store, a popup shop for Kate Spade New York, and more A sale or other separation of the  AMFM stations could generate up to  billion in gross proceeds, according to an investment bank The second bar is hidden inside another Japanese restaurant, and also serves inventive cocktails In the latest volley between the tech giant and law enforcement, Apple says it is standing up for peoples rights The Justice Department disagrees Adele Uddo is one of the most successful models youve never heard of, even though her job is to stay mostly out of the picture At the Broad Museum in Los Angeles, the guards, called visitor services associates, are full of information about the art and the neighborhood Heres Mr Trumps Super Duper Tuesday victory speech, uncut and uncensored Even as sales wane, optimists believe that growth is within reach for fine Swiss watchmakers A conversation with Yael Nam In this lesson we suggest interdisciplinary ideas for exploring the ways in which memory affects our lives This Labyrinth Theater Company production depicts a mother in denial about her insolvency and two daughters who seem to share her heedlessness Public Pension Promises Exceed Ability to Pay  Google Puts Boston Dynamics On Sale The streaming music service, which has deals with Warner Music, Universal and Merlin, says it will offer a version for paid subscribers this year"
2016-09-17,"Recent studies suggest that the disruptions from freer trade, an issue in the current presidential campaign, are more persistent than once thought Heres what you need to know to start your day Mr Ackman of Pershing Square has stayed in the stock and sustained enormous losses on paper A coachs query about a prospects sexual orientation has drawn the attention of Eric T Schneiderman, New York States attorney general Oil prices fell sharply for the second day in a row, and utility stocks were the biggest gainers"
2016-09-18,"The debate that began three years ago after revelations about government surveillance has become more personal, now that smartphones are involved Chinese Owner of Waldorf Astoria Bets on HighEnd Lodging  Market Doubts About the Deal With Pfizer How a candidate handles the allimportant question of wellcooked meat can mean victory or defeat in the Tar Heel State A reader analytics company in London wants to use data on our reading habits to transform how publishers acquire, edit and market books In basketball, in politics and in life We like the little guy Until we actually want to win, and then we dont If you miss the digitalvideo recording functions of Windows Media Center, you can find other ways to watch and record your favorite broadcast shows The oncestruggling former steel town is drawing millennials with innovative new restaurants and bars Financial Alchemy Chokes SunEdison  The Bounty Hunter Tracking Chinese Companies  Jefferies Reports  Million Loss"
2016-09-19,"Planning out meals for the week, preparing to interview Michael Pollan and Alex Gibney, and more John Markoff, a tech reporter, helps Farhad and Mike understand AlphaGo, the Goplaying program, and what it means for artificial intelligence Smartphone virtual assistants often fail in their responses when someone is in distress, a new study that tested phrases such as I was raped has found In an election year, the only real October surprise from Hollywood would be a complete political blackout But dont worry It wont happen Quotation of the Day for Monday, March , "
2016-09-20,"What qualities are most important to you in your future career A playlist by the writers Marlon James, Jenna Wortham, George Saunders, Wesley Morris, Mary H K Choi and others The voicecontrolled computer has the potential to become a dominant force in the most intimate of environments our homes A Nightmare With No Escape  Chinese Banks Swap Debt for Equity The Justice Department said no single corporation  even one as successful as Apple  should be allowed to flout the rule of law Heres what you need to know to start your day The first two months of this year have favored very, very few hedge funds What you need to know if youre planning a trip, including a Bhutan resort offer and meals guests can cook at Homewood Suites A powerful V and adaptive suspension give this luxury ride serenity, but the mesmerizing cabin lighting seems to take a cue from the Las Vegas Strip Bouchra at Lanvin, Ferragamos microchips and Ambassador Willow Smith Mr Rubinstein, who worked closely with Steve Jobs for many years and most recently led Apples iPod team, will join the hedge fund in May In a court filing in the highstakes case, the Justice Department said no single corporation should be allowed to flout the rule of law President Obama told an audience of technology enthusiasts he supported efforts to gain protected information from electronic devices, opposing the stance taken by Apple Two reporters discuss and marvel at what is and isnt in Amazons sole brickandmortar store as it plans to expand its physical locations F Gary Gray charts the story of NWA in Straight Outta Compton Audra McDonald channels Billie Holiday, and Ariana Grande is on SNL A fight with WhatsApp, the worlds largest mobile messaging service, would open a new front in the Obama administrations dispute with Silicon Valley over encryption, security and privacy In a city with too many tables courting expenseaccount extravagance, Piquet stands out by offering beautifully sourced and cooked food at reasonable prices"
2016-09-21,"Sundays episode attempted to puzzle out the mysteries of the shows power couples Visium Hedge Fund Under Investigation  Wells Fargo Charged With Fraud Isaac Perlmutter, the enigmatic head of the Marvel Entertainment unit of Disney, is accused of orchestrating a slander campaign that called a neighbor a murderer and child molester The Chinese phone maker will be blocked from buying American technology without a special license for violating sanctions against Iran For the first time, Microsoft is enabling SQL Server, its software for managing business data, to run on a competing operating system Murray, a running back, also agreed rework his contract as part of the deal, his agents, SportsTrust Advisors, wrote on Twitter The infected software affected a relatively small number of people over the weekend, but it pierces an image of safety long enjoyed by fans of the brand As the music industry debates the power of streaming services, the British bands new album, withheld from Spotify for two weeks, sold , copies The courts order puts into effect a  million settlement that Apple had agreed to pay if it lost the case The Justice Department said a federal judge had erred in not ordering Apple to unlock a drug dealers iPhone, in a case being watched by lawyers and experts on both sides of the encryption debate The food retailer plans as many as  systems, which would increase renewable energy and save money Heres what you need to know at the end of the day Notable producers discuss Mr Martin, who helped define a pop music producers role as equal parts technical master and creative enabler If you need an hourly reminder to do something, you can get a thirdparty app or just use software included with your Apple device"
2016-09-22,"The chat goes from new talking devices, a drone that sees things, goggles really and the Apple cliffhanger Wheres Mike, anyway Father Palladino was a worldrenowned master of calligraphy who taught Steve Jobs the importance  and aesthetics  of scripts Some members of a movement founded in the s and based on Hindu teachings have started an organization to care for themselves and others When a child leaves the nest, tantalizing vistas of opportunity can open up One option is a longterm rental of your home that can pay for your travels In Richard Nelsons play at the Public Theater, the characters bereavement is laced with a sense that the world as they know it is coming to an end Although fears of a computerspawned apocalypse, stoked by grim predictions of some scientists, began decades ago, the current state of machines may offer reassurance As some tech sectors show signs of slowing, cloud services have created remarkable demand for highly educated engineers and mathematicians And they are being compensated very well Proponent of Energy TransferWilliams Deal Is Said to Oppose It  The UpsideDown World of Negative Rates Heres what you need to know to start your day In an interview, Margrethe Vestager, the European Unions competition commissioner, discusses the issues underpinning her current investigations and whether she unfairly targets American companies"
2016-09-23,"While the White House denies any internal disagreement over its legal battle with Apple, the differences in the administration have become increasingly apparent The television series has brought in old experts and new musicians to create songs with an authentic s punk feel The executive, David King III, has worked on diversity issues for more than  years, first at the State Department and most recently for the Peace Corps The company will report sales linked to its British operations, mostly digital advertising, through its local subsidiary rather than its Irish unit The Atlanta Falcons apologized Friday after it was revealed that one of their coaches asked an inappropriate question to Ohio State cornerback Eli Apple during the NFLs annual scouting combine in Indianapolis Given Apples dispute with the FBI, what surprised many at the worlds largest gathering of security experts was the nuanced tone of former government officials The arguments differed in interesting ways, but the main message was the same We side with Apple US officials need to weigh the uncertain benefits against the broader implications of breaching personal security, the high commissioner said Apples Health app can store a comprehensive record of your fitness activity Mixed emotions on Donald Trump why hes wicked fun and just plain wicked at the same time Joining other fashion documentaries like The September Issue and Dior amp I comes a film about the Battle of Versailles The result is shiny and new, if not wholly original A diverse biotechnology company hopes its genetically engineered mosquitoes can help stop the spread of a devastating virus But thats just a start The danger for investors in retirement is a punishing stock market downturn that reduces not only their income stream but also their total wealth A white man, an Indian and an escaped slave team up in this novel  Vespa, in Westport, has options like the spaghetti carbonara and the spicy lumache its desserts bring drama and creativity to the plate"
2016-09-24,"Apples legal battle with the government tests the limits of law enforcement agencies access to personal data The united front from the technology industry appears to have resulted in the government changing its tone somewhat Zeid Raad alHussein, the United Nations high commissioner for human rights, warned that forcing Apple to unlock an encrypted iPhone could risk unlocking a Pandoras box"
2016-09-25,"The technology company has been locked in a major legal battle against law enforcement officials over privacy and security If you have no idea what kind of graphics card is under the hood of your computer  PC or Mac  there is an easy way to find out A panel of design professionals found that despite the tablets size, they still had to turn to a computer for more powerful apps Energy Tycoon Dies  Sharp Stumbles with Bet on Japan Heres what you need to know at the end of the day Heres what you need to know to start your day Automakers plans to use diesel to meet Europes tough carbon dioxide limits have been upended by Volkswagens admission that it cheated on emissions tests The ultimate guide to frosting a cake and delicious ideas for the weekend"
2016-09-26,"A federal judge argues, persuasively, that Apple is not obligated to help the government unlock its phones The arrest of the executive, Diego Dzodan, comes as a debate over the access that law enforcement officials should get to tech companies data has escalated A separate survey showed signs of life in the beatendown manufacturing sector Banks shares, and big names in technology climbed, as did oil prices In the s, Whitfield Diffie and Martin E Hellman invented the technology that underpins web commerce Administration officials showed up at the symposium, urging cooperation, just as the tech community is roiled by the case between Apple and the FBI The ruling on Monday gives Apple a little legal momentum The hub, opening Thursday, gives the city an Instagramready attraction and the most expensive train station ever Silicon Valley appears to be siding with Apple in the San Bernardino iPhone case, overcoming worries about the consequences of an unfavorable ruling The plight of the electronics company is a story of missteps by managers who failed to anticipate shifts in the global electronics industry Heres what you need to know at the end of the day As lawmakers questioned representatives from Apple and the FBI on Tuesday, they struggled over where to draw the line between security and privacy Secretary Ashton Carter spoke at a security conference about the FBIApple dispute over access to an iPhone, but avoided taking sides Apps to read about the startup world before the South by Southwest Interactive event begins later this month"
2016-09-27,"Apple Art Supplies, in Clinton Hill, Brooklyn, has served art and design students in the neighborhood for  years The neighborhood near the Pratt Institute campus in Clinton Hill has changed, but the bohemian dilemma of sketch pad or lunch remains much the same The AppleFBI fray, in a terrorism case no less, is reverberating throughout the digital world, with some East CoastWest Coast divergences The initiative has produced few data controls for consumers, even as advocates say the need is greater because of new webconnected gadgets Heres what you need to know at the end of the day Fred Kaplan tackles a subject that, as the current controversy over Apples standoff with the Justice Department confirms, attracts fierce partisans Corrections appearing in print on Tuesday, March ,  A federal judge denied the use of the All Writs Act, a law that federal authorities have cited in insisting on Apples help breaking into iPhones Apples Continuity software makes it easy to get iPhone calls on your Mac and other iOS devices, but you can turn it off This weeks extralarge grab bag of grammar, style and other missteps from recent articles James B Comey testified before the House Judiciary Committee about the FBI demand that Apple break into the iPhone of a San Bernardino attacker FBI personnel believed that by resetting the iCloud password, they could get access to information on the iPhone Instead, it did the opposite The downtown mainstay is an original, averse to trends"
2016-09-28,"Nightmare in the Pipeline  Companies Required to Report Leases  Sharp Says Foxconn Talks Are Continuing The larger question isnt going to be answered in the courts, and shouldnt be, said James B Comey Jr, who is fighting Apple to unlock a mass killers iPhone In a court filing, Apple said the order had broad implications that would inflict significant harm  to civil liberties, society and national security The company, in its fight with the FBI, is defending its phones on grounds that its code represents free speech, and there is some precedent In , Edward J Snowden revealed widespread government spying of American Internet activity Thats when the tech industry got tougher on security For three generations, recipes piled up in an inscrutable filing system inside a little box, rarely with measurements, always with memories Apples chief received a standing ovation on Friday for opposing a court order requiring Apple to help law enforcement officials break into an iPhone A summary of the latest developments in the battle between Apple and the FBI over unlocking an iPhone used by one of the attackers in the mass shooting in San Bernardino, Calif A United States appeals court overturned a  million jury verdict against Samsung, handing the company a significant victory in a longstanding patent feud with Apple The encryption debate and the governments legal action against Apple have created more tension between the company and the Obama administration Standard SMS text messages can have advantages over Apples iMessage system, depending on your monthly text and data allowances Apple on Thursday filed a response to a court order demanding it break into an iPhone The filing brings the Bill of Rights into play A Colorado organization is teaching financial literacy to those under , and thousands have participated in its entrepreneurship programs"
2016-09-29,"What factors are at stake in Apples refusal to allow the FBI to unlock the phone of Syed Rizwan Farook The government is portraying its request that Apple open an iPhone used by a terrorist as a onetime demand Apple sees a much broader issue Apple argues that helping the FBI gain entry to an iPhone will put customers privacy at risk But they are undermining those customers safety Through encryption, the tech giant tried to remove itself from the equation when law enforcement requested access But iCloud presents challenges Yahoo Exposes Weak Board  A New Breed of Wall Street Trader Come out with your iPhone open Apple has resisted the federal governments attempts to compel it to decrypt the phone of the San Bernardino, Calif, gunman Bill Gates, Microsofts founder, has said that this has sparked an important debate The question is how the courts will apply constitutional protections drafted in the th century to deal with the rapidly changing world of digital technology Speaking at the Mobile World Congress, Mr Zuckerberg said he was sympathetic to Apples resistance to helping the government open a locked phone Is the companys primary moral obligation to the help the government, protect its customers privacy or maximize profits for its shareholders We teamed up with The Wirecutter to determine the best methods for preventing your phone from going dark The Microsoft cofounder said that stopping terrorism is in the public interest, but that government needs must be balanced with privacy safeguards Apples challenge is still in court, but in the court of public opinion,  percent of respondents backed the FBI, as  percent sided with Apple If you have purchased books on an Amazon Kindle ereader, you can download the collection onto your iPad with the iOS Kindle app The disclosure seems to bolster the companys position that cooperating with prosecutors in a California mass shooting case could have a wider effect In an Internet of Things world, every home appliance could be turned into a listening post Thats why the Apple case matters Concerned about the governments insistence that it break into a terrorists phone, the company wants to take that power out of its own hands The White House summoned executives from social media and entertainment to Washington for talks on countering recruiting efforts by extremists Googles fastloading format is the latest effort to solve the pervasive problem of web pages taking too long to display on smartphones The company filed its formal opposition to the federal court order requiring it to help law enforcement officials break into an iPhone connected to the San Bernardino shootings"
2016-09-30,"As Apples products came to house more private information, the chief executive grew wary of prying eyes, leading to the standoff with the FBI Since the Snowden revelations, Silicon Valley has eyed Washington warily Apples resistance to unlocking one its phones has broken the detente Even if the government prevails in forcing Apple to unlock one phone, that will hardly be the end of the story Apple has said it will not comply with a federal court order to unlock the iPhone of one of the San Bernardino attackers Commenters online weigh privacy versus security in an age of terrorism Citigroup Chief Gets  Pay Raise  Dewey Case Leaves Troubling Questions Technological advances in encryption made a clash between privacy and security inevitable, forcing him to take a side in the Apple case Cyrus R Vance Jr, the Manhattan district attorney, called Apple and Google the wild west of technology on Friday Get recommendations from New York Times reporters and editors, highlig If a compatible TV tuner device cannot be found to pull in live television broadcast to the computer, online streams are another way to watch On one side is privacy as a defense of freedom from government monitoring, both in the US and abroad On the other is a mission to keep the public safe Besides meditations on Apple, Tidal and Zenefits, Farhad renders his considered opinion of Kanyes Twitter feed, as Mike dines on cannoli Apples refusal to help the FBI break into its secure mobile operating system may benefit its brand in the rest of the world The dispute about a single iPhone could open a Pandoras box of global issues over privacy rights"
2016-10-01,"An operating system update with enhanced encryption technology in late  set the stage to put Apple increasingly at odds with prosecutors seeking to unlock iPhones A survey found that  percent of the public said they were very or somewhat concerned about the loss of privacy, while  percent were not very concerned or not at all concerned Readers take sides on the issue of privacy in the age of terrorism"
2016-10-02,"Technologists and legal experts are dissecting what the company cant, or wont, do to help unlock the iPhone of a San Bernardino attacker Prosecutors offered a sharp rejoinder to Apples position that refusing to help the government was a matter of protecting customers privacy The Justice Department filed this motion on Friday asking a federal judge to immediately force Apple to help open an iPhone used by one of the San Bernardino killers Donald J Trump urged the crowd at a campaign event to stop using Apples products until it complies with a court order to unlock the phone used by one of the San Bernardino attackers Several Republican candidates have criticized Apples stance on the FBIs request to help it unlock the San Bernardino gunmans iPhone, but Mr Trump is the first to call for a boycott A complicated set of factors influences the reactions of technology companies to government demands to unlock a path to customer data Heres what you need to know to start your day An abundance of opinions in nearly , comments on Apples opposition to a court order to unlock an iPhone used by one of the San Bernardino killers"
2016-10-03,"Ms Perry talks about hosting an event for creators, the Super Bowl halftime show and watching the Grammys in her pajamas The LP, which was available only through Apple Music and iTunes for its first week, sold the equivalent of , albums Software designers for companies like Apple and Google are working to bring digital assistants past the uncanny valley, where technology becomes unsettling Apple often uses the debt markets despite having  billion in cash, largely because most of that is abroad and would be taxed if brought home No Winners in Argentine Debt Fight  Safeguards for  Billion ADT Deal  StartUps Banking on Marijuana Timothy D Cook, Apples chief, said the governments request to bypass security on the phone used by Syed Rizwan Farook had chilling implications The ruling, which Apple opposed, handed the FBI a potentially important victory in its battle with tech companies over encrypted data There are several ways to transfer your old tablets music files to a new model The battle between Apple and law enforcement officials over a terrorists cellphone is heading toward an eventual victory for tech companies ExDeutsche Bank Analyst to Pay , Over Ratings The Tech Industry Gets Confrontational An act from the th century helped the Justice Department in its push to make Apple help write software to disable privacy defenses in its phones"
2016-10-04,"A oncestrapped economy coupled with a desire to dine out gives rise to less expensive but still creative options Users complained that a CBS Sports app cut out while they were trying to watch the big game The old economics of selling albums are collapsing With Anti, Rihanna has taken that fact as an invitation to make any music she wants The dearth of candidate visits to Dixville Notch is one more way in which New Hampshires firstinthenation primary is seeing some of its cherished grassroots traditions shaken up Cable companies have made it incredibly hard for customers to buy and use their own devices The Carolina Panthers and Denver Broncos play for the NFL title at Levis Stadium in Santa Clara, Calif Donald Trump bumped into Marcia Kramer, a wellknown New York TV reporter, in an encounter that brought a dash of the New York media world to New Hampshire Are religion and science locked in a zerosum struggle for supremacy, or is there room for common ground When the February air is biting and Manhattans avenues seem neverending, few pleasures compare with ducking into a hotel bar and sinking into a club chair beside a fire Apple may have shut down its free streaming radio feature, but other free online stations are available Many socalled universal remotes are hard to set up, and bury important commands in a remote screens submenus Backstage before three iconic product launches, between  and , the brilliance of Apple CEO Steve Jobs is illuminated The premium cable network, which began in April aimed at people who pay for an Internet connection but not for TV, had never before released numbers His policies would give several of our systems northern European characteristics, including some that could surprise some of his supporters Mr West showcased his third line for Adidas and his seventh album at Madison Square Garden in front of fans, famous admirers and the Kardashians Pandora, whose stock has fallen more than  percent since October, is said to be working with Morgan Stanley to meet with potential buyers A reader asked What are the health benefits of pomegranates Googles Chromecast device and its Android software let you watch videos from your mobile device on a TV or PC monitor The show, Vital Signs, will be offered through the Apple TV streaming video device, a person with knowledge of the matter said Many unicorns, startups with billiondollar valuations, have a shiny veneer of revenue growth but lack a competitive advantage for longterm value"
